Roundabout_ID;Maneuver_ID;Date;Verbalization;Exit;Event;DistNaNY;SpeedNaNV;Speed-L;Section;Dist_PVL;Dist_PVN;Dist_YL;Dist_YN;Dist_Yat;Lz;Cz;Rz;LL;RL
30/5/2022 - 16:15 - 8;29;2022-05-30;me aproximo a rotonda;3;APROX;35;25.19;50;Approach;1;0;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;rotonda media ;3;RND-MD;29;22.44;50;Approach;1;0;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;coche cerca ;3;CAR-NR;22;20.32;50;Approach;0;1;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;mira la izquierda ;3;LV-BUSY;11;19.39;50;Approach;0;1;0;1;0;1;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;zona izquierda ocupada ;3;L-BUSY;5;15.63;50;Approach;0;0;0;0;1;1;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;freno ;3;B-ON;1;11.37;50;Approach;0;0;0;0;1;1;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;paro en el ceda;3;STOP;NaN;6.22;50;Approach;0;0;0;0;1;1;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;zona izquierda libre ;3;L-FREE;NaN;6.66;50;Approach;0;0;0;0;1;0;1;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;acelero ;3;T-ON;NaN;25.49;20;Approach;0;0;0;0;1;0;0;1;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;entro en la rotonda ;3;RND-IN;NaN;25.49;20;Inside;0;0;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;intermitente izquierda ;3;LB-ON;NaN;26.66;20;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;cambio de carril izquierda ;3;CHG-L;NaN;27.48;20;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;giro a la izquierda en la rotonda ;3;TURN-L;NaN;30.8;20;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;carril derecho ocupado ;3;LV-BUSY;NaN;29.94;20;Inside;0;0;0;0;0;0;0;0;0;1
30/5/2022 - 16:15 - 8;29;2022-05-30;giro a la izquierda en la rotonda ;3;TURN-L;NaN;21.87;20;Inside;0;0;0;0;0;0;0;0;0;1
30/5/2022 - 16:15 - 8;29;2022-05-30;intermitente derecho ;3;RB-ON;NaN;27.75;20;Inside;0;0;0;0;0;0;0;0;0;1
30/5/2022 - 16:15 - 8;29;2022-05-30;vista atrás ocupado;3;BK-BUSY;NaN;27.85;20;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;giro a la derecha ;3;TURN-R;NaN;33.12;20;Inside;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;cambio de carril en la rotonda ;3;CHG-R;NaN;38.94;20;Inside;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;salgo de la rotonda ;3;RND-EXIT;NaN;38.24;20;Exit;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;acelero ;3;T-ON;NaN;37.22;20;Exit;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;recto;3;STR;NaN;37.22;20;Exit;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;acelero ;2;T-ON;NaN;NaN;NaN;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;coche cerca ;2;CAR-NR;NaN;NaN;NaN;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;me aproximo a rotonda ;2;APROX;37;20.51;30;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;rotonda media ;2;RND-MD;37;20.51;30;Approach;0;1;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;acelero ;2;T-ON;17;27.38;30;Approach;0;1;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;coche cerca ;2;CAR-NR;3;27.69;30;Approach;0;1;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;zona izquierda libre ;2;L-FREE;NaN;27.85;30;Approach;0;1;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;acelero ;2;T-ON;NaN;29.85;30;Approach;0;1;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;en el ceda ;2;RND-IN;NaN;29.85;30;Approach;0;1;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;entro en la rotonda ;2;RND-IN;NaN;31.18;20;Inside;0;1;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;giro a la derecha en la rotonda ;2;TURN-R;NaN;31.18;20;Inside;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;giro a la izquierda ;2;TURN-L;NaN;29.14;20;Inside;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;intermitente a la derecha ;2;RB-ON;NaN;25.89;20;Inside;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;giro a la derecha ;2;TURN-R;NaN;25.98;20;Inside;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;salgo de la rotonda ;2;RND-EXIT;NaN;27.74;20;Exit;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;coche cerca ;2;CAR-NR;NaN;28.84;20;Exit;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;levanto el pie del acelerador ;2;T-OFF;NaN;24.77;20;Exit;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;freno ;2;B-ON;NaN;20.64;20;Exit;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;coche cerca ;2;CAR-NR;NaN;20.64;20;Exit;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;intermitente derecha off;2;RB-OFF;NaN;21.4;20;Exit;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;levanto el pie del acelerador ;2;T-OFF;NaN;21.64;20;Exit;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 9;30;2022-05-30;freno;2;B-ON;NaN;23.31;20;Exit;0;1;0;0;0;0;0;0;0;0
